id,price_000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,apt,floor,age_0_10,age_10_20,age_20_more,num_room,num_bath,num_garage,area_m2,ses,pop_dens,pcnt_indu,pcnt_com,pcnt_insti,pcnt_vacant,pcn_green,homicides,house,ses_bin,lnprice,price_hi
40842,230000,0,1,0,0,0,0,0,0,0,1,0,4,4,3,300,5,516.33,0,0,6.24,0,0.09,45.73,1,1,12.34583,1
40844,125000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,245,4,518.45,0,9.43,9.62,0,0.84,46,1,0,11.73607,1
40845,50000,0,1,0,0,0,0,1,4,0,1,0,4,3,0,100,3,616.67,0,0,0,0,0.18,46,0,0,10.81978,0
40848,135000,0,1,0,0,0,0,0,0,0,0,1,5,2,1,204,4,433.55,0,1.49,3.41,0,0.47,46,1,0,11.81303,1
40850,55000,0,1,0,0,0,0,1,1,0,1,0,3,3,1,112,3,733.84,0,0.59,0.4,0,1.62,45.99,0,0,10.91509,0
40853,50000,0,1,0,0,0,0,1,4,0,1,0,2,1,2,87,3,938.65,0,8.96,6.08,0,1.43,46,0,0,10.81978,0
40854,52000,0,1,0,0,0,0,1,4,0,1,0,2,4,1,54,3,231.06,0,8.01,20.09,0,0.3,46,0,0,10.859,0
40857,65000,0,1,0,0,0,0,0,0,0,0,1,3,2,1,140,4,829.04,0,0,0.56,0,0,42.67,1,0,11.08214,0
40881,90000,0,1,0,0,0,0,1,7,0,1,0,3,3,1,81,4,891.79,0,0,1.55,0,0.67,34,0,0,11.40757,0
40884,51000,0,1,0,0,0,0,1,4,0,1,0,3,3,0,100,3,569.83,0,0,0.9,0,0.32,46,0,0,10.83958,0
40889,190000,0,1,0,0,0,0,0,0,0,0,1,2,4,0,200,3,215.54,0,0,0,0,0.07,46,1,0,12.15478,1
40893,180000,0,1,0,0,0,0,0,0,0,1,0,4,5,0,260,5,823.08,0,15.51,1.16,0,0.51,46,1,1,12.10071,1
40916,180000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,200,3,397.94,0,1.39,2.15,0,0.35,46,1,0,12.10071,1
40917,53338,0,1,0,0,0,0,1,5,0,1,0,2,1,1,240,4,841.91,0,0.13,1.1,0,0.83,39.15,0,0,10.8844,0
40920,47000,0,1,0,0,0,0,1,4,1,0,0,2,3,1,64,3,577.59,0,0,1.22,0,0.29,46,0,0,10.7579,0
40928,63000,0,1,0,0,0,0,1,2,0,1,0,3,4,1,85,4,604.14,0,0,0,0,0.05,46,0,0,11.05089,0
40931,70000,0,1,0,0,0,0,1,4,0,1,0,2,2,1,67,4,536.43,0,0,1.92,0,2.62,34,0,0,11.15625,0
40934,70000,0,1,0,0,0,0,0,0,0,1,0,4,3,0,150,4,351.89,0,4.65,0.35,0,0.17,46,1,0,11.15625,0
40939,60000,0,1,0,0,0,0,0,0,0,1,0,4,4,0,250,3,655.29,0,0,0,0,1.42,46,1,0,11.0021,0
40943,55000,0,1,0,0,0,0,0,0,0,1,0,3,2,0,132,2,409.17,0,0,2.11,0,2.91,34,1,0,10.91509,0
40958,70000,0,1,0,0,0,0,0,0,0,1,0,4,3,0,84,6,732.26,0,2.31,1.3,0,1.51,46,1,1,11.15625,0
40962,85000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,181,3,526.16,0,4.04,1,0,0.76,46,1,0,11.35041,0
40963,80000,0,1,0,0,0,0,0,0,0,1,0,4,3,1,190,3,630.16,0,8.5,1.59,0,0.67,46,1,0,11.28978,0
40966,130000,0,0,1,0,0,0,0,0,0,0,1,4,4,2,207,5,907.2,0,0,1.59,0,0.02,36.48,1,1,11.77529,1
40969,180000,0,0,0,1,0,0,0,0,0,1,0,3,2,3,230,4,395.44,0,0,2.07,0,2.82,34,1,0,12.10071,1
40970,300000,0,0,1,0,0,0,0,0,0,1,0,4,5,2,186,4,626.37,0,0,1.85,0,1.4,34.16,1,0,12.61154,1
40972,300000,0,0,1,0,0,0,0,0,0,0,1,3,2,0,360,4,887.17,0,12.38,4.38,0,1.22,46,1,0,12.61154,1
40975,95000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,280,4,830.92,0,0,0.47,0,1.73,40.19,1,0,11.46163,0
40994,20000,0,1,0,0,0,0,1,2,1,0,0,2,4,1,60,4,902.37,0,0,1.65,0,0.51,34.07,0,0,9.903487,0
40997,80000,0,1,0,0,0,0,1,3,0,1,0,3,3,1,82,4,679.82,0,0,2.25,0,0,42.37,0,0,11.28978,0
41009,150000,0,1,0,0,0,0,0,0,0,0,1,4,3,2,373,3,502.06,0,0,1.98,0,2.21,34,1,0,11.91839,1
41010,110000,0,0,1,0,0,0,0,0,0,0,1,3,3,1,161,4,400.88,0,3.2,8.8,0,0.41,46,1,0,11.60824,1
41014,100000,0,1,0,0,0,0,0,0,0,0,1,4,5,1,165,4,928.59,0,10.49,6.02,0,1.63,46,1,0,11.51293,0
41025,125000,0,1,0,0,0,0,0,0,0,1,0,4,4,0,172,4,830.75,0,0,0.29,0,1.89,41.76,1,0,11.73607,1
41030,48000,0,1,0,0,0,0,1,1,1,0,0,1,2,1,42,4,479.2,0,0,2.81,0,0,38.76,0,0,10.77896,0
41032,140000,0,1,0,0,0,0,0,0,0,0,1,4,4,1,340,4,814.78,0,0,0.37,0,0,43.78,1,0,11.8494,1
41033,120000,0,1,0,0,0,0,0,0,0,0,1,4,4,1,300,3,870.72,0,11.48,4.24,0,1.25,46,1,0,11.69525,1
41044,42000,0,1,0,0,0,0,1,4,1,0,0,2,4,0,56,6,779.61,0,14.64,2.85,0,0.47,46,0,1,10.64542,0
41051,38000,0,1,0,0,0,0,0,0,0,1,0,4,2,0,46,2,435.8,0,0,2.08,0,3.05,34,1,0,10.54534,0
41058,100000,0,1,0,0,0,0,0,0,0,1,0,4,4,0,140,3,398.02,0,0.32,0.18,0,0.2,46,1,0,11.51293,0
41066,160000,0,1,0,0,0,0,0,0,0,0,1,4,2,3,430,4,748.5,0,0,1.21,0,0,38.23,1,0,11.98293,1
41067,48000,0,1,0,0,0,0,1,4,0,1,0,2,2,0,81,3,889.64,0,6.08,4.13,0,0.97,46,0,0,10.77896,0
41071,140000,0,1,0,0,0,0,0,0,0,0,1,4,3,1,240,4,898.74,0,0,1.73,0,0.37,34.55,1,0,11.8494,1
41080,150000,0,0,0,1,0,0,0,0,0,0,1,4,3,1,212,3,547.77,0,0,1.19,0,0.82,34.61,1,0,11.91839,1
41083,57000,0,1,0,0,0,0,1,2,1,0,0,2,2,1,58,4,609.14,0,0,3.49,0,0.05,44.73,0,0,10.95081,0
41094,70000,0,1,0,0,0,0,0,0,0,1,0,4,2,0,84,3,897.22,0,0,0,0,1.76,46,1,0,11.15625,0
41110,65000,0,1,0,0,0,0,1,3,0,1,0,3,3,1,110,4,600.29,0,4.17,1.38,0,0.98,46,0,0,11.08214,0
41112,150000,0,1,0,0,0,0,0,0,1,0,0,3,4,1,143,4,446.65,0,0,2.05,0,2.59,34,1,0,11.91839,1
41114,55000,0,1,0,0,0,0,1,1,0,1,0,2,2,1,90,4,867.12,0,0,1.05,0,0,39.71,0,0,10.91509,0
41125,80000,0,1,0,0,0,0,1,3,0,0,1,4,2,0,145,3,466.05,0,0,7.44,0,0.02,44.75,0,0,11.28978,0
41127,80000,0,1,0,0,0,0,0,0,0,0,1,4,2,1,320,3,779.83,0,0,1.05,0,0,43.39,1,0,11.28978,0
41146,62000,0,1,0,0,0,0,1,4,1,0,0,2,3,0,55,4,813.43,0,0,0.77,0,1.78,34.39,0,0,11.03489,0
41149,45000,0,1,0,0,0,0,1,2,1,0,0,2,4,0,52,4,891.1,0,0,1.37,0,0,37.84,0,0,10.71442,0
41151,225000,0,0,1,0,0,0,0,0,0,0,1,4,4,2,400,1,909.51,0,0,1.66,0,0.18,35.43,1,0,12.32386,1
41155,58000,0,1,0,0,0,0,1,5,1,0,0,2,3,1,57,4,697.96,0,0,1.78,0,1.71,34,0,0,10.9682,0
41156,130000,0,1,0,0,0,0,0,0,0,0,1,4,3,1,220,4,655.69,0,0,1.33,0,2.33,34,1,0,11.77529,1
41168,180000,0,0,1,0,0,0,0,0,0,1,0,4,2,3,217,3,915.7,0,8.23,5.61,0,1.55,45.88,1,0,12.10071,1
41170,85000,0,1,0,0,0,0,0,0,0,0,1,4,2,1,320,4,458.35,0,0,0,0,0,46,1,0,11.35041,0
41178,220000,0,1,0,0,0,0,0,0,0,0,1,4,4,2,405,5,660.59,0,0,0,0,0.65,46,1,1,12.30138,1
41183,91500,0,1,0,0,0,0,0,0,0,1,0,4,1,1,200,3,245.39,0,5.19,22.35,0,0.1,46,1,0,11.42409,0
41189,95000,0,0,0,1,0,0,0,0,0,1,0,4,2,1,225,4,823.08,0,15.51,1.16,0,0.51,46,1,0,11.46163,0
41196,24000,0,1,0,0,0,0,1,2,1,0,0,1,2,0,35,3,658.19,0,0,0,0,0.19,46,0,0,10.08581,0
41199,69000,0,1,0,0,0,0,0,0,0,0,1,3,2,1,118,4,838.77,0,0,0.78,0,1.36,38.93,1,0,11.14186,0
41200,160000,0,0,1,0,0,0,0,0,0,0,1,4,3,3,300,4,823.08,0,15.51,1.16,0,0.51,46,1,0,11.98293,1
41201,95000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,276,4,828.88,0,0,0.49,0,1.8,39.28,1,0,11.46163,0
41212,180000,0,0,0,1,0,0,0,0,0,0,1,3,3,1,167,4,698.96,0,1.7,6.76,0,1.28,46,1,0,12.10071,1
41215,80000,0,0,1,0,0,0,0,0,0,0,1,4,3,2,200,4,887.82,0,0,1.32,0,0,38.1,1,0,11.28978,0
41219,80000,0,1,0,0,0,0,0,0,0,1,0,3,4,2,160,4,566.9,0,0,0.28,0,0.36,46,1,0,11.28978,0
41222,60000,0,1,0,0,0,0,1,5,0,1,0,4,3,1,89,3,892.37,0,6.24,4.24,0,0.99,46,0,0,11.0021,0
41223,71000,0,1,0,0,0,0,1,4,1,0,0,2,3,1,72,4,820.42,0,0,1.53,0,1.14,34,0,0,11.17043,0
41232,106000,0,0,1,0,0,0,0,0,0,0,1,4,2,1,269,5,830.23,0,0,0.27,0,1.85,42.38,1,1,11.57119,0
41242,130000,0,1,0,0,0,0,0,0,0,1,0,4,4,1,220,4,947.72,0,9.95,6.72,0,1.71,46,1,0,11.77529,1
41245,65000,0,1,0,0,0,0,1,2,0,1,0,3,5,1,102,3,740.19,0,0,0.03,0,0.05,45.83,0,0,11.08214,0
41246,35000,0,1,0,0,0,0,1,4,0,1,0,2,2,0,60,4,741.03,0,0.7,0.47,0,0.11,46,0,0,10.4631,0
41251,200000,0,1,0,0,0,0,0,0,0,0,1,4,4,2,220,3,803.81,0,0,0.69,0,0,43.41,1,0,12.20607,1
41255,50000,0,1,0,0,0,0,1,1,1,0,0,2,2,1,48,3,864.16,0,0,1.02,0,0,39.94,0,0,10.81978,0
41270,80000,0,1,0,0,0,0,1,4,0,0,1,3,5,1,102,4,715.14,0,0,0,0,0.07,46,0,0,11.28978,0
41273,58000,0,0,0,1,0,0,1,4,1,0,0,3,2,1,64,4,839.98,0,0,0.93,0,0,39.96,0,0,10.9682,0
41294,110000,0,0,1,0,0,0,0,0,0,0,1,4,4,1,149,4,150.69,0,27.09,10.57,0,0.6,46,1,0,11.60824,1
41295,150000,0,0,1,0,0,0,0,0,0,1,0,4,4,2,224,5,507.52,0,2.25,12,0,0.74,46,1,1,11.91839,1
41310,65000,0,1,0,0,0,0,1,3,0,1,0,4,2,1,124,4,793.67,0,2.6,1.96,0,1.44,44.86,0,0,11.08214,0
41317,150000,0,0,1,0,0,0,0,0,0,0,1,4,4,3,272,4,730.32,0,0,1.16,0,0.05,44.81,1,0,11.91839,1
41320,165000,0,1,0,0,0,0,0,0,0,0,1,4,4,2,350,3,755.59,0,0,0.39,0,0.06,45.03,1,0,12.0137,1
41325,130000,0,1,0,0,0,0,0,0,0,0,1,4,3,1,250,4,147.4,0,32.42,8.48,0,0.51,46,1,0,11.77529,1
41336,40000,0,1,0,0,0,0,1,2,0,1,0,2,2,0,69,4,439.31,0,0,3.39,0,0,39.06,0,0,10.59663,0
41339,45000,0,1,0,0,0,0,1,4,0,1,0,2,2,1,64,4,397.65,0,17.56,9.59,0,0.61,46,0,0,10.71442,0
41341,180000,0,0,1,0,0,0,0,0,0,0,1,4,2,1,250,4,456.03,0,0,8.1,0,0.17,46,1,0,12.10071,1
41354,70000,0,1,0,0,0,0,1,5,0,1,0,3,2,0,121,4,551.89,0,0,4.83,0,0.03,44.5,0,0,11.15625,0
41364,180000,0,1,0,0,0,0,0,0,0,0,1,4,2,1,280,4,854.93,0,0.96,1.62,0,0.59,40.22,1,0,12.10071,1
41367,50000,0,0,1,0,0,0,1,4,0,0,1,2,2,1,230,5,540.68,0,9.29,3.43,0,0.29,46,0,1,10.81978,0
41380,58000,0,0,1,0,0,0,1,7,1,0,0,3,1,1,73,3,700.83,0,0.01,0,0,1.55,46,0,0,10.9682,0
41381,120000,0,0,1,0,0,0,0,0,0,0,1,4,3,1,418,4,428.77,0,0,0,0,0.03,46,1,0,11.69525,1
41386,160000,0,1,0,0,0,0,0,0,0,1,0,3,3,2,257,4,854.93,0,0,1.2,0,1.17,34.18,1,0,11.98293,1
41389,190000,0,1,0,0,0,0,0,0,0,0,1,4,4,1,450,4,907.56,0,0,1.67,0,0.32,34.81,1,0,12.15478,1
41396,160000,0,0,0,1,0,0,0,0,0,0,1,4,1,1,200,4,560.55,0,0,2.02,0,0.27,46,1,0,11.98293,1
41408,40000,0,0,1,0,0,0,1,3,0,1,0,2,1,0,53,4,676.91,0,0,0.48,0,0.16,45.83,0,0,10.59663,0
41412,75000,0,0,1,0,0,0,1,1,0,1,0,2,2,1,86,4,609.77,0,0,3.38,0,0,43.15,0,0,11.22524,0
41413,80000,0,0,1,0,0,0,1,3,0,0,1,3,1,1,120,4,450.68,0,0,8.45,0,0.17,46,0,0,11.28978,0
41417,70800,0,0,1,0,0,0,0,0,0,1,0,4,2,0,202,4,224.91,0,34.79,5.69,0,0.47,46,1,0,11.16761,0
41421,68250,0,0,1,0,0,0,0,0,0,0,1,4,4,0,360,3,845.52,0,0,1.03,0,0,39.25,1,0,11.13093,0
41422,115000,0,0,1,0,0,0,0,0,0,1,0,4,1,0,245,4,507.79,0,9.61,9.93,0,0.81,46,1,0,11.65269,1
41423,46000,0,1,0,0,0,0,1,2,0,1,0,2,1,0,61,4,739.1,0,0,1.58,0,0.6,35.05,0,0,10.7364,0
41430,106416,0,0,1,0,0,0,0,0,0,1,0,2,2,0,239,4,589.21,0,1.37,7.46,0,0.98,46,1,0,11.57511,0
41432,200000,0,0,1,0,0,0,0,0,0,1,0,2,2,1,179,4,846.27,0,0,0.78,0,0,41.33,1,0,12.20607,1
41448,75000,0,1,0,0,0,0,1,1,1,0,0,2,2,2,92,4,835.76,0,15.18,1.69,0,0.62,46,0,0,11.22524,0
41453,75000,0,1,0,0,0,0,0,0,0,1,0,3,1,1,149,4,825.72,0,0.18,0.9,0,1.07,40.61,1,0,11.22524,0
41454,150000,0,1,0,0,0,0,0,0,0,0,1,4,4,1,420,3,485.09,0,8.04,3.58,0,0.25,46,1,0,11.91839,1
41456,80000,0,1,0,0,0,0,0,0,0,1,0,4,4,0,150,3,894.17,0,0,0,0,1.82,46,1,0,11.28978,0
41463,85000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,140,4,832.5,0,0,0.6,0,0,42.4,1,0,11.35041,0
41470,150000,0,0,1,0,0,0,0,0,0,0,1,3,2,1,225,4,855.71,0,0,1.21,0,1.16,34,1,0,11.91839,1
41479,45000,0,1,0,0,0,0,1,2,0,1,0,1,1,0,58,3,815.57,0,0.61,0.66,0,0.1,44.52,0,0,10.71442,0
41482,65000,0,1,0,0,0,0,1,1,0,0,1,3,1,1,117,4,598.68,0,0,3.72,0,0.05,44.73,0,0,11.08214,0
41490,120000,0,0,1,0,0,0,0,0,0,0,1,4,2,0,220,3,926.98,0,12.74,5.53,0,1.38,46,1,0,11.69525,1
41491,47000,0,1,0,0,0,0,1,2,1,0,0,2,2,1,45,4,854.88,0,0,1.33,0,0,36.96,0,0,10.7579,0
41504,58000,0,0,1,0,0,0,1,7,0,1,0,2,2,1,68,4,696.67,0,0,2.13,0,0,42.87,0,0,10.9682,0
41505,250000,0,0,1,0,0,0,0,0,0,0,1,4,4,2,440,4,407.4,0,0,0.61,0,0.94,34.16,1,0,12.42922,1
41529,130000,0,0,1,0,0,0,0,0,0,0,1,4,2,2,280,4,867.02,0,0.59,1.53,0,0.42,39.22,1,0,11.77529,1
41530,70000,0,0,1,0,0,0,1,2,0,1,0,4,2,0,200,3,810.09,0,0,0.31,0,0,44.15,0,0,11.15625,0
41536,110000,0,0,1,0,0,0,0,0,0,1,0,4,4,0,180,4,722.28,0,5.8,3.58,0,1.37,46,1,0,11.60824,1
41537,60000,0,0,1,0,0,0,1,5,1,0,0,2,2,1,46,4,533.68,0,0,3.46,0,0.25,46,0,0,11.0021,0
41538,58000,0,0,1,0,0,0,1,3,1,0,0,2,1,1,62,4,618.76,0,0,1.82,0,2.17,34,0,0,10.9682,0
41539,78000,0,0,1,0,0,0,1,3,1,0,0,3,2,0,92,4,913.86,0,0,1.7,0,0.12,35.39,0,0,11.26446,0
41542,150000,0,0,1,0,0,0,0,0,0,1,0,4,4,0,197,3,722.46,0,0,0,0,0.02,46,1,0,11.91839,1
41549,125000,0,0,1,0,0,0,0,0,0,0,1,4,4,2,340,4,763.41,0,0,1.67,0,0.6,35.06,1,0,11.73607,1
41556,49000,0,0,1,0,0,0,1,5,1,0,0,1,2,1,47,4,587.1,0,0,1.34,0,0,36.69,0,0,10.79958,0
41559,80000,0,0,1,0,0,0,0,0,0,0,1,5,2,1,320,4,330.85,0,0,0,0,0,46,1,0,11.28978,0
41560,90000,0,0,1,0,0,0,0,0,0,0,1,5,1,1,225,4,729.21,0,0,0,0,0.9,46,1,0,11.40757,0
41571,60000,0,0,1,0,0,0,1,2,0,1,0,2,3,0,101,3,534.43,0,9,1.17,0,0.29,46,0,0,11.0021,0
41572,130000,0,0,1,0,0,0,0,0,0,1,0,4,4,1,187,3,774.95,0,3.24,2.94,0,1.5,46,1,0,11.77529,1
41573,191100,0,0,1,0,0,0,1,3,1,0,0,3,4,2,102,6,716.6,0,13.14,1.73,0,0.43,46,0,1,12.16055,1
41580,95000,0,0,1,0,0,0,1,1,0,1,0,4,2,1,140,1,881.73,0,0,1.24,0,0,38.57,0,0,11.46163,0
41584,45000,0,0,1,0,0,0,1,3,0,1,0,3,1,1,59,4,806.59,0.01,0,0,0,1.25,46,0,0,10.71442,0
41585,65000,0,0,1,0,0,0,0,0,0,1,0,4,3,0,140,3,393.93,0,0,0,0,0.03,46,1,0,11.08214,0
41607,155000,0,0,1,0,0,0,0,0,0,0,1,5,5,0,444,4,609.45,0,0,1.31,0,0.8,34.66,1,0,11.95118,1
41611,135000,0,0,0,1,0,0,0,0,0,0,1,3,4,2,231,3,340.38,0,1.64,1.41,0,0.21,46,1,0,11.81303,1
41617,60000,0,0,1,0,0,0,1,5,0,1,0,2,1,1,55,4,497.55,0,0,1.06,0,0.61,34.83,0,0,11.0021,0
41623,115000,0,0,1,0,0,0,1,1,0,1,0,4,1,1,161,4,469.02,0,0,1.97,0,3,34,0,0,11.65269,1
41632,110000,0,0,1,0,0,0,0,0,0,0,1,4,1,1,130,4,835.86,0,3.26,2.58,0,1.19,43.84,1,0,11.60824,1
41636,39000,0,0,1,0,0,0,1,2,0,1,0,1,1,0,34,4,819.72,0,0,1.42,0,0.13,35.95,0,0,10.57132,0
41640,130000,0,0,1,0,0,0,0,0,0,0,1,4,2,3,292,4,526.26,0,0,0,0,0,46,1,0,11.77529,1
41648,135000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,250,4,405.3,0,2.97,8.31,0,0.43,46,1,0,11.81303,1
41651,65000,0,0,1,0,0,0,0,0,0,1,0,3,2,0,100,3,351.06,0,2.89,0.26,0,0.33,46,1,0,11.08214,0
41666,50000,0,0,1,0,0,0,0,0,0,1,0,3,2,1,120,4,681.17,0,1.27,7.23,0,1.22,46,1,0,10.81978,0
41679,140000,0,0,1,0,0,0,0,0,0,0,1,5,1,1,264,4,851.7,0,0,0.85,0,0,40.91,1,0,11.8494,1
41681,80000,0,0,1,0,0,0,0,0,0,1,0,3,1,0,76,4,830.97,0,0,0.17,0,1.9,43.59,1,0,11.28978,0
41708,40000,0,0,1,0,0,0,1,2,0,1,0,1,1,0,35,4,912.17,0,0,1.65,0,0.05,35.93,0,0,10.59663,0
41711,70000,0,0,0,1,0,0,0,0,0,1,0,4,4,1,120,3,964.41,0,11.73,7.08,0,1.68,46,1,0,11.15625,0
41713,300000,0,0,1,0,0,0,0,0,0,0,1,4,4,1,407,4,840.76,0,0,1.07,0,1.37,34.06,1,0,12.61154,1
41717,180000,0,0,1,0,0,0,0,0,0,1,0,5,5,2,251,3,898.83,0,0,1.62,0,0.57,34,1,0,12.10071,1
41718,130000,0,0,1,0,0,0,0,0,0,0,1,4,3,1,280,4,403.65,0,22.32,6.74,0,0.66,46,1,0,11.77529,1
41719,130000,0,0,1,0,0,0,0,0,0,0,1,4,2,0,252,4,741.59,0,0,0,0,0.66,46,1,0,11.77529,1
41729,100000,0,0,1,0,0,0,1,5,0,1,0,2,2,1,106,5,681.95,0,0,1.97,0,0,41.04,0,1,11.51293,0
41730,160000,0,0,1,0,0,0,0,0,0,1,0,4,2,0,200,4,849.87,0,0,1.16,0,1.24,34,1,0,11.98293,1
41746,250000,0,0,0,1,0,0,0,0,0,1,0,5,1,2,332,1,518.71,0,9.42,12.97,0,0.24,46,1,0,12.42922,1
41749,300000,0,0,1,0,0,0,1,5,0,1,0,3,2,2,120,5,846.74,0,0,0.79,0,0,41.3,0,1,12.61154,1
41750,220000,0,0,1,0,0,0,0,0,0,1,0,4,4,3,315,4,628.9,0,0,0,0,0.05,46,1,0,12.30138,1
41751,130000,0,0,1,0,0,0,0,0,0,0,1,5,2,1,360,3,488.09,0,0,4.06,0,0.32,46,1,0,11.77529,1
41755,135000,0,0,1,0,0,0,0,0,0,1,0,4,4,1,200,4,799.26,0,0,1.88,0,0.97,34.11,1,0,11.81303,1
41764,135000,0,0,1,0,0,0,1,3,0,1,0,4,2,1,160,4,843.5,0,0,1.34,0,0,36.55,0,0,11.81303,1
41769,150000,0,0,1,0,0,0,0,0,0,0,1,4,2,3,225,4,519.61,0,0,1.09,0,0.49,35.05,1,0,11.91839,1
41773,100000,0,0,1,0,0,0,0,0,0,0,1,4,2,2,188,4,867.79,0,5.08,3.67,0,1.24,44.7,1,0,11.51293,0
41776,83000,0,0,1,0,0,0,1,2,0,1,0,4,2,1,140,4,880.07,0,0.12,1.31,0,0.06,38.69,0,0,11.3266,0
41777,80000,0,0,1,0,0,0,1,7,1,0,0,2,2,1,70,4,621.94,0,0,3.21,0,0,43.18,0,0,11.28978,0
41778,240000,0,0,1,0,0,0,1,11,0,1,0,2,4,2,160,5,756.17,0,14.17,3.76,0,0.45,46,0,1,12.38839,1
41784,150000,0,0,1,0,0,0,0,0,0,0,1,4,2,2,150,4,897.25,0,0,1.45,0,0,37.36,1,0,11.91839,1
41785,300000,0,0,1,0,0,0,0,0,0,1,0,4,4,2,230,4,168.49,0,21.89,11.71,0,0.78,46,1,0,12.61154,1
41787,90000,0,0,1,0,0,0,0,0,0,1,0,4,1,1,290,3,548.17,0,21.07,1.78,0,0.99,46,1,0,11.40757,0
41809,165000,0,0,0,1,0,0,0,0,0,0,1,3,1,0,227,4,324.91,0,0,1.64,0,2.81,34,1,0,12.0137,1
41813,79000,0,0,1,0,0,0,1,2,0,1,0,4,2,1,140,4,879.73,0,0.13,1.31,0,0.07,38.72,0,0,11.2772,0
41820,160000,0,0,1,0,0,0,0,0,0,1,0,3,4,2,190,3,949.49,0,10.22,6.79,0,1.73,46,1,0,11.98293,1
41823,65000,0,0,1,0,0,0,1,3,0,1,0,2,1,1,60,4,886.39,0,0,1.5,0,0.74,34,0,0,11.08214,0
41826,62000,0,0,1,0,0,0,1,1,0,1,0,3,1,0,89,3,905.76,0,0,1.72,0,0.31,34.64,0,0,11.03489,0
41845,120000,0,0,1,0,0,0,0,0,0,1,0,4,2,1,210,4,729.07,0,0,0,0,1.07,46,1,0,11.69525,1
41850,55000,0,0,1,0,0,0,1,5,0,1,0,2,1,1,60,4,896.1,0,0,1.59,0,0.61,34,0,0,10.91509,0
41854,60000,0,0,0,1,0,0,0,0,0,0,1,3,2,0,196,3,833.58,0,0.4,2.18,0,1.65,46,1,0,11.0021,0
41857,110000,0,0,1,0,0,0,0,0,0,0,1,4,2,1,155,3,676.32,0,12.18,0.91,0,0.4,46,1,0,11.60824,1
41860,82000,0,0,0,1,0,0,1,4,1,0,0,3,1,1,92,4,876.97,0,0,1.18,0,0,38.94,0,0,11.31447,0
41872,75000,0,0,1,0,0,0,0,0,0,0,1,5,2,0,120,3,319.58,0,0,0,0,0.1,46,1,0,11.22524,0
41874,110000,0,0,1,0,0,0,0,0,0,0,1,5,1,1,180,3,860.44,0,4.36,2.96,0,0.69,46,1,0,11.60824,1
41877,72000,0,0,1,0,0,0,1,6,1,0,0,2,2,1,63,4,876.85,0,0,1.18,0,0,38.95,0,0,11.18442,0
41878,45000,0,0,1,0,0,0,1,1,0,1,0,2,1,0,80,4,581.63,0,0.77,3.53,0,0.87,46,0,0,10.71442,0
41888,40000,0,0,1,0,0,0,1,4,0,1,0,1,1,0,40,4,594.98,0,0,1.36,0,0,36.81,0,0,10.59663,0
41922,75000,0,0,1,0,0,0,0,0,0,0,1,4,1,0,144,3,679.68,0,3.22,1.48,0,1.29,46,1,0,11.22524,0
41925,21500,0,0,1,0,0,0,1,2,1,0,0,2,4,0,45,3,774.63,0,7.94,0.23,0,1.44,46,0,0,9.975808,0
41947,97000,0,0,1,0,0,0,0,0,0,1,0,2,2,0,200,4,904.24,0,10.45,5.14,0,1.5,46,1,0,11.48247,0
41950,55000,0,0,1,0,0,0,1,3,0,0,1,2,1,1,101,3,91.38,0,41.41,3.79,0,0.76,46,0,0,10.91509,0
41953,57000,0,0,1,0,0,0,1,3,0,1,0,3,2,1,60,3,793.4,0,0.2,0.18,0,0.03,45.71,0,0,10.95081,0
41955,240000,0,0,1,0,0,0,1,5,0,1,0,3,1,2,162,6,122.85,0,31.5,5.02,0,1.28,46,0,1,12.38839,1
41956,90000,0,0,1,0,0,0,0,0,0,1,0,5,4,3,300,4,797.08,0,3.71,2.52,0,1.64,45.97,1,0,11.40757,0
41965,130000,0,0,1,0,0,0,0,0,0,1,0,3,1,1,174,3,532.1,0,9.12,3.87,0,0.28,46,1,0,11.77529,1
41968,150000,0,0,1,0,0,0,0,0,0,1,0,2,1,2,300,4,640.74,0,0,2,0,1.65,34,1,0,11.91839,1
41973,48000,0,0,1,0,0,0,1,3,1,0,0,2,2,1,48,4,838.95,0,0.15,1.08,0,0.87,39.42,0,0,10.77896,0
41974,95000,0,0,1,0,0,0,0,0,1,0,0,5,1,1,330,4,389.37,0,0,2.14,0,3.05,34,1,0,11.46163,0
41983,70000,0,0,1,0,0,0,1,5,0,0,1,3,2,1,117,4,209.19,0,12.78,17.08,0,0.49,46,0,0,11.15625,0
41984,50000,0,0,1,0,0,0,1,3,1,0,0,3,1,0,59,3,539.22,0,2.58,0.83,0,0.92,46,0,0,10.81978,0
41985,250000,0,0,1,0,0,0,0,0,0,1,0,4,2,3,320,4,835.57,0,0,1.31,0,1.22,34,1,0,12.42922,1
41990,55000,0,0,1,0,0,0,1,5,0,1,0,2,1,1,56,4,452.77,0,10.39,11.65,0,0.67,46,0,0,10.91509,0
